encountered_week,residence_neighborhood_district_name,site_type,sex,flu_shot,pathogen,n,positive,time_row,catchment,modeled_count_mean,modeled_count_sd,modeled_count_lower_95_CI,modeled_count_median,modeled_count_upper_95_CI,modeled_count_mode
2019-W02,Ballard,daycare,male,TRUE,all,0,0,10,1.44663776762469,4.30725493662028,0.328834468004268,3.69711753959804,4.29519725495159,4.9858647054485,4.27122778422325
2019-W03,Ballard,daycare,male,TRUE,all,0,0,11,1.44663776762469,3.14875989337394,0.233574117149837,2.71496367903413,3.14031973505272,3.63058450211699,3.1235554857445
2019-W04,Ballard,daycare,male,TRUE,all,0,0,12,1.44663776762469,1.93214218451535,0.150606933319649,1.65310545131714,1.92647194425504,2.24344422493284,1.9152220308875
2019-W05,Ballard,daycare,male,TRUE,all,0,0,13,1.44663776762469,1.88741812878536,0.144280121750029,1.62100545281055,1.88166051321328,2.18661868494615,1.87026616963833
2019-W06,Ballard,daycare,male,TRUE,all,3,3,14,1.44663776762469,2.10470276561092,0.16012479463156,1.81022331321186,2.09791787840806,2.43782403224204,2.08450412413671
2019-W07,Ballard,daycare,male,TRUE,all,1,1,15,1.44663776762469,2.31710568725579,0.176157019691315,1.99411436668142,2.30926137597916,2.68477267260116,2.2937491602872
2019-W08,Ballard,daycare,male,TRUE,all,4,4,16,1.44663776762469,2.43217639757772,0.185821462422254,2.09260286950637,2.42354699463681,2.82090145735807,2.40645846600833
2019-W09,Ballard,daycare,male,TRUE,all,10,10,17,1.44663776762469,2.37284632765493,0.182569081332574,2.03962058903618,2.36420002316417,2.75514798499288,2.34705531207465
2019-W10,Ballard,daycare,male,TRUE,all,7,7,18,1.44663776762469,2.25399910817398,0.173386347915148,1.93719033446625,2.24594163249731,2.61674212070344,2.22997255421888
2019-W11,Ballard,daycare,male,TRUE,all,6,6,19,1.44663776762469,2.27587884108168,0.172519506654841,1.95928589970599,2.26830002714021,2.63557033836949,2.25328896905131
2019-W12,Ballard,daycare,male,TRUE,all,5,5,20,1.44663776762469,2.54161378882566,0.187748524622118,2.19535575042099,2.53401024203928,2.93127734536119,2.51895227789275
2019-W13,Ballard,daycare,male,TRUE,all,0,0,21,1.44663776762469,2.95022968537182,0.213743044889012,2.55391591233966,2.94230651420948,3.39168527017033,2.9265960134499
2019-W14,Ballard,daycare,male,TRUE,all,7,7,22,1.44663776762469,3.41121614381656,0.247663463184108,2.9505321222313,3.4024900745279,3.9215451972568,3.38517429324727
2019-W15,Ballard,daycare,male,TRUE,all,3,3,23,1.44663776762469,2.92662847130999,0.220145984854919,2.51700404653395,2.91896870202503,3.37993913797754,2.90376573961927
2019-W16,Ballard,daycare,male,TRUE,all,1,1,24,1.44663776762469,2.33016397594175,0.185843705522378,1.98514618210867,2.32341181046124,2.71369042920528,2.31000924957782
2019-W17,Ballard,daycare,male,TRUE,all,1,1,25,1.44663776762469,1.84751012071199,0.158107265972006,1.55527959740106,1.84132875527552,2.17500665241581,1.82906746782738
2019-W18,Ballard,daycare,male,TRUE,all,1,1,26,1.44663776762469,1.48649114505858,0.137920050825813,1.23313111831118,1.48058046664706,1.77359283683559,1.46887813994561
2019-W19,Ballard,daycare,male,TRUE,all,0,0,27,1.44663776762469,1.15051916044074,0.117382417098976,0.936512015508396,1.14493227105294,1.39637298669363,1.1338983322197
2019-W20,Ballard,daycare,male,TRUE,all,1,1,28,1.44663776762469,0.825663198036069,0.0939730506438017,0.655938342281768,0.820640560684403,1.02399971303698,0.810759069341062
2019-W21,Ballard,daycare,male,TRUE,all,1,1,29,1.44663776762469,0.565545421177934,0.0726609382215186,0.435850182141653,0.561140376296966,0.720402759310236,0.552521051673795
2019-W22,Ballard,daycare,male,TRUE,all,1,1,30,1.44663776762469,0.353089075140526,0.0516434590007409,0.262177290144721,0.349535834372713,0.464348861903073,0.342625792916039
2019-W23,Ballard,daycare,male,TRUE,all,1,1,31,1.44663776762469,0.228039358035689,0.0379925194202364,0.162216009972938,0.225069882840382,0.310880921151448,0.21934192766551
2019-W24,Ballard,daycare,male,TRUE,all,1,1,32,1.44663776762469,0.155199852336927,0.0293406096903759,0.105265249387749,0.15260860779386,0.219992095975503,0.147656678791124
2019-W25,Ballard,daycare,male,TRUE,all,0,0,33,1.44663776762469,0.106874031012874,0.022828659346553,0.0687627426419421,0.104616669288448,0.15793924391912,0.100348918950567
2019-W26,Ballard,daycare,male,TRUE,all,0,0,34,1.44663776762469,0.0791426803224141,0.0189561309358063,0.0481460726335346,0.0770621644304966,0.122102616995231,0.0731770196551207
2019-W27,Ballard,daycare,male,TRUE,all,0,0,35,1.44663776762469,0.0640206562748213,0.017056594793522,0.0367367145072972,0.0619606119326503,0.103185222869511,0.0581712327949706
2019-W28,Ballard,daycare,male,TRUE,all,0,0,36,1.44663776762469,0.0545876161538598,0.0161166844373412,0.0294053739962383,0.0524570559890829,0.0920977230604552,0.0486022607490722
2019-W29,Ballard,daycare,male,TRUE,all,0,0,37,1.44663776762469,0.0469023892601028,0.015364586110081,0.0235384116592132,0.044680957619876,0.0831607042226285,0.0407370299189877
2019-W30,Ballard,daycare,male,TRUE,all,0,0,38,1.44663776762469,0.0378323619350204,0.0138137621828386,0.0174988311169274,0.035642880085264,0.0709136881597643,0.0318325299750835
2019-W31,Ballard,daycare,male,TRUE,all,0,0,39,1.44663776762469,0.0265792904816766,0.0109008339400837,0.0111553950357011,0.0246768574345759,0.0530987028464062,0.0214383030370578
2019-W32,Ballard,daycare,male,TRUE,all,0,0,40,1.44663776762469,0.0159018575981749,0.00745683476936854,0.00589331756283116,0.0144541718958877,0.0343699095660223,0.0120521520090087
2019-W33,Ballard,daycare,male,TRUE,all,0,0,41,1.44663776762469,0.00878059885502899,0.00485716163245435,0.00273336225703465,0.00771689104846141,0.021060061246308,0.00601583233547431
2019-W34,Ballard,daycare,male,TRUE,all,0,0,42,1.44663776762469,0.00475773884409252,0.00322058282411404,0.00115430399325057,0.00395868205183236,0.0130595374199721,0.00275944254263395
2019-W35,Ballard,daycare,male,TRUE,all,0,0,43,1.44663776762469,0.0026251728816849,0.00225333702822493,0.000449520426123353,0.00200175869464379,0.00850505431609815,0.00116461578762595
2019-W36,Ballard,daycare,male,TRUE,all,0,0,44,1.44663776762469,0.00151237073713677,0.00170188303993466,0.000162791957148664,0.00100894797783091,0.00589156130704744,0.000443471457187148
2018-W45,Central,daycare,male,TRUE,all,0,0,1,0.288950994780672,0.0324266581399565,0.00863206931282515,0.0185348593273866,0.0314058166917523,0.0521786207079055,0.0294923674655887
2018-W46,Central,daycare,male,TRUE,all,0,0,2,0.288950994780672,0.0467677088870528,0.0094488995377003,0.0306681620781937,0.0459329132928982,0.0676498125834786,0.0443518751884034
2018-W47,Central,daycare,male,TRUE,all,0,0,3,0.288950994780672,0.0677492351934306,0.0115408086400555,0.0476682338450674,0.0668666204764738,0.0928824551360247,0.0651758009597279
2018-W48,Central,daycare,male,TRUE,all,0,0,4,0.288950994780672,0.092429723918892,0.0136473165217309,0.0683930367447432,0.0914873534437664,0.121845212692662,0.0896595861816791
2018-W49,Central,daycare,male,TRUE,all,0,0,5,0.288950994780672,0.125942502425725,0.0161456058062459,0.0971767069885411,0.124942315583418,0.160419666311353,0.122983679763145
2018-W50,Central,daycare,male,TRUE,all,0,0,6,0.288950994780672,0.188823458567054,0.0210154672238614,0.150950301874639,0.187667916355376,0.233284841159816,0.185389243913649
2018-W51,Central,daycare,male,TRUE,all,0,0,7,0.288950994780672,0.334434933902618,0.0320474643445028,0.276089084135745,0.332878668510141,0.401645966216607,0.329795822413096
2018-W52,Central,daycare,male,TRUE,all,0,0,8,0.288950994780672,0.608277037621269,0.0509850090210219,0.514601246127355,0.606090745550221,0.714388750092418,0.601747927895448
2019-W01,Central,daycare,male,TRUE,all,0,0,9,0.288950994780672,1.02344058469789,0.0774654899685206,0.880220879127096,1.02042422630665,1.18381081889184,1.01442488913091
2019-W02,Central,daycare,male,TRUE,all,0,0,10,0.288950994780672,1.43829401893376,0.10350470729289,1.24661302583744,1.43437778740745,1.65218015727178,1.42658089420962
2019-W03,Central,daycare,male,TRUE,all,0,0,11,0.288950994780672,1.00589432720116,0.0723597563891049,0.871952196274313,1.00313336261798,1.15556102492068,0.997651411287436
2019-W04,Central,daycare,male,TRUE,all,0,0,12,0.288950994780672,0.589551179316803,0.0453406892086679,0.505694963646442,0.587802973645713,0.683392400472583,0.584332547334659
2019-W05,Central,daycare,male,TRUE,all,0,0,13,0.288950994780672,0.549663725072157,0.0416784382944956,0.472582917366685,0.548046930148478,0.635929483077458,0.544845993544979
2019-W06,Central,daycare,male,TRUE,all,0,0,14,0.288950994780672,0.584675103872336,0.0441903103835019,0.502755285040359,0.583026034967947,0.676000475803688,0.579762863612685
2019-W07,Central,daycare,male,TRUE,all,2,2,15,0.288950994780672,0.615037574301069,0.0465434257383156,0.528434065262168,0.613418114539063,0.71086581042459,0.610212273654625
2019-W08,Central,daycare,male,TRUE,all,1,1,16,0.288950994780672,0.620168929600319,0.047424260806333,0.531629296149173,0.618615926976683,0.717543170038938,0.615541643818045
2019-W09,Central,daycare,male,TRUE,all,0,0,17,0.288950994780672,0.586948692129638,0.0455911912431113,0.50173865167317,0.58550293263471,0.680440362792318,0.58264063907661
2019-W10,Central,daycare,male,TRUE,all,0,0,18,0.288950994780672,0.548126563819379,0.0430780243200078,0.467597563078318,0.546767348143446,0.636439803576971,0.544075120312726
2019-W11,Central,daycare,male,TRUE,all,1,1,19,0.288950994780672,0.551705873712544,0.0432802652930546,0.470831251173822,0.550330662280627,0.640455544306453,0.547604448650449
2019-W12,Central,daycare,male,TRUE,all,0,0,20,0.288950994780672,0.622152739850056,0.0478984482725127,0.532672678300222,0.620612778618924,0.720410888015951,0.617556829495025
2019-W13,Central,daycare,male,TRUE,all,3,3,21,0.288950994780672,0.736300153186593,0.0553120416146161,0.633047456200269,0.734492136578771,0.84983943977486,0.730900374827493
2019-W14,Central,daycare,male,TRUE,all,2,2,22,0.288950994780672,0.87157607607961,0.0645216700172116,0.751365324248034,0.869385322822106,1.00426781129098,0.865033665437732
2019-W15,Central,daycare,male,TRUE,all,1,1,23,0.288950994780672,0.766953408767724,0.057553371924347,0.659995844225283,0.76489949700886,0.885567679504693,0.760819233303016
2019-W16,Central,daycare,male,TRUE,all,0,0,24,0.288950994780672,0.627218884308064,0.0488718919896377,0.536803680284355,0.625338545286587,0.728358139415108,0.621606993319631
2019-W17,Central,daycare,male,TRUE,all,2,2,25,0.288950994780672,0.511528309745186,0.0420381543311234,0.434174516379274,0.509764314098221,0.5989102452313,0.506267273974126
2019-W18,Central,daycare,male,TRUE,all,0,0,26,0.288950994780672,0.423415472565668,0.0371929542859073,0.355417956552681,0.421704583885522,0.501161663086392,0.418316243289005
2019-W19,Central,daycare,male,TRUE,all,0,0,27,0.288950994780672,0.33722790100896,0.0321662747997059,0.278868788916611,0.335601060096083,0.404878197197491,0.332381612196994
2019-W20,Central,daycare,male,TRUE,all,0,0,28,0.288950994780672,0.248954288323246,0.0261619554506372,0.201879760896084,0.247496231925998,0.304346072232167,0.244613423898526
2019-W21,Central,daycare,male,TRUE,all,0,0,29,0.288950994780672,0.175608767478344,0.0205897464059166,0.138941008397317,0.174331591872483,0.219556249319716,0.171809308065886
2019-W22,Central,daycare,male,TRUE,all,0,0,30,0.288950994780672,0.113047093623781,0.0149381817071926,0.0867616116224919,0.112014067688671,0.14522249776089,0.109979434458024
2019-W23,Central,daycare,male,TRUE,all,0,0,31,0.288950994780672,0.0753156456474483,0.0112319434640302,0.0558313646442028,0.074445275116793,0.0997629989026817,0.0727370915991545
2019-W24,Central,daycare,male,TRUE,all,0,0,32,0.288950994780672,0.0528692291256205,0.00886479637277386,0.0377355346515635,0.0521009468215907,0.0723841566303698,0.0506007995424256
2019-W25,Central,daycare,male,TRUE,all,0,0,33,0.288950994780672,0.0375543560646712,0.00705338634059072,0.0257184096473886,0.0368754659175686,0.053264085456335,0.0355585434564979
2019-W26,Central,daycare,male,TRUE,all,0,0,34,0.288950994780672,0.0286936377226431,0.00599137475079972,0.0188246500356338,0.0280565948944569,0.0421986898118996,0.0268311292033797
2019-W27,Central,daycare,male,TRUE,all,0,0,35,0.288950994780672,0.0239519312417991,0.00551493586676264,0.0150459804822851,0.0233079559805071,0.0365380949975602,0.0220817044192442
2019-W28,Central,daycare,male,TRUE,all,0,0,36,0.288950994780672,0.021069264570586,0.00533509012650281,0.0126362039493409,0.0203882523805034,0.0334053052213456,0.0191075739934965
2019-W29,Central,daycare,male,TRUE,all,0,0,37,0.288950994780672,0.0186674343163942,0.00521861237200169,0.0106142855635735,0.017940261035917,0.0308957223633261,0.0165933054042856
2019-W30,Central,daycare,male,TRUE,all,0,0,38,0.288950994780672,0.0155173797922792,0.00482829949876089,0.00827335835660569,0.0147822410900693,0.0269934204133909,0.0134454284137308
2019-W31,Central,daycare,male,TRUE,all,0,0,39,0.288950994780672,0.0112266357597428,0.00393385882296208,0.00551958622740971,0.0105700682279666,0.0207239411992813,0.00940286267285383
2019-W32,Central,daycare,male,TRUE,all,0,0,40,0.288950994780672,0.00691262100178821,0.00279358516507271,0.00303887267171524,0.00639607717118721,0.0137801146212155,0.00550306395236719
2019-W33,Central,daycare,male,TRUE,all,0,0,41,0.288950994780672,0.00392626753039461,0.0019015958882651,0.00145907812212608,0.00352959609630225,0.00870202346607559,0.00287043895371544
2019-W34,Central,daycare,male,TRUE,all,0,0,42,0.288950994780672,0.00218728507167477,0.00132165240159778,0.000632880495588665,0.00187250360892345,0.00558640768065073,0.00138163239337454
2019-W35,Central,daycare,male,TRUE,all,0,0,43,0.288950994780672,0.0012402425148441,0.000967462339636372,0.000252481755616078,0.000979443412071086,0.00377212453996528,0.000613703021030726
2019-W36,Central,daycare,male,TRUE,all,0,0,44,0.288950994780672,0.00073392200384497,0.000760692836083545,9.3452441048951e-05,0.000510633383432963,0.00271335249373616,0.000246563908193508
2018-W45,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,1,-1.84320852732119,0.00282278652832218,0.000989407921605401,0.00138780657152388,0.00265859699985057,0.00521062195875458,0.0023746345646185
2018-W46,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,2,-1.84320852732119,0.00406744880884829,0.00116492998787167,0.00228403693359704,0.00390123236685283,0.00681432284366294,0.00360708834069956
2018-W47,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,3,-1.84320852732119,0.00589086392375808,0.00146771120745506,0.00356772602128128,0.00570441653754651,0.00928912927007442,0.00536597494046285
2018-W48,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,4,-1.84320852732119,0.00804425637004168,0.00176825720004632,0.00516836349839738,0.00784406560095906,0.0120722764662456,0.00747172050701335
2018-W49,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,5,-1.84320852732119,0.0109932790081827,0.00213331091460904,0.00743781568491808,0.0107797042591093,0.0157737207791448,0.0103743850307943
2018-W50,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,6,-1.84320852732119,0.0165674817682442,0.00283893404668605,0.0117307104384125,0.0163179394616008,0.0228292428275393,0.0158364788678941
2018-W51,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,7,-1.84320852732119,0.0295614960634113,0.00446590538087343,0.0218050128050718,0.0292181704518394,0.0392782263983519,0.0285479465829058
2018-W52,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,8,-1.84320852732119,0.0542997225532348,0.00731464062079353,0.0413971408412728,0.0538041740826811,0.0700233009840045,0.0528294701390264
2019-W01,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,9,-1.84320852732119,0.0925014813029054,0.0113424336661628,0.0722746179449745,0.0918083067846299,0.116681685751256,0.0904394946438388
2019-W02,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,10,-1.84320852732119,0.132054376217937,0.0152088147803073,0.104757953121041,0.131185223692522,0.164310195428721,0.129465622918694
2019-W03,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,11,-1.84320852732119,0.0942376578158337,0.0105346516048512,0.0752595681321336,0.0936587111136872,0.116515727654218,0.092512935821922
2019-W04,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,12,-1.84320852732119,0.0565990062420287,0.00640305069692069,0.0450509392710931,0.0562508058671654,0.0701248040461234,0.0555619587040414
2019-W05,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,13,-1.84320852732119,0.0542708563408579,0.0060404103034331,0.0433506083332973,0.0539514467851783,0.0670090089982748,0.053320325775753
2019-W06,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,14,-1.84320852732119,0.0596057286921528,0.00658218612499537,0.0476809660935845,0.0592654971688649,0.0734695576377153,0.0585939772134594
2019-W07,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,15,-1.84320852732119,0.0648834931814677,0.0071222039387791,0.0519584733973291,0.0645220869723547,0.0798688216452507,0.0638096747745921
2019-W08,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,16,-1.84320852732119,0.0676891028282542,0.00740438608292229,0.054244389435942,0.0673158570375384,0.0832618938837838,0.066580643451287
2019-W09,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,17,-1.84320852732119,0.066098014152811,0.00722107067583699,0.0529930044855324,0.0657319454252002,0.081289321107502,0.0650108608347323
2019-W10,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,18,-1.84320852732119,0.0634269222733601,0.00692266929428462,0.050881643379744,0.0630711222759282,0.0779988258083536,0.0623702031549062
2019-W11,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,19,-1.84320852732119,0.0652612620856751,0.00709757134315837,0.0524111514699986,0.0648913680720856,0.0802180734455219,0.0641619926581732
2019-W12,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,20,-1.84320852732119,0.0747695403005335,0.00807933274110215,0.0601557738098845,0.074343886493108,0.091809500099247,0.0735038066527856
2019-W13,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,21,-1.84320852732119,0.0893750809025024,0.00962321081394132,0.0719879957767227,0.0888628069591525,0.109685266531481,0.0878512924128002
2019-W14,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,22,-1.84320852732119,0.106439586677722,0.0115280691136609,0.0856456491041007,0.10581476128622,0.130797933220626,0.10458001011588
2019-W15,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,23,-1.84320852732119,0.0938906774120073,0.0104067401152221,0.0751626812397981,0.0933113497684129,0.115919932680708,0.0921667531438357
2019-W16,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,24,-1.84320852732119,0.0765712341117682,0.00881649089247502,0.0607602485678459,0.0760617488948898,0.0952854858823999,0.0750555807180791
2019-W17,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,25,-1.84320852732119,0.0619464287142624,0.00749189612620686,0.0485719312560208,0.0614930306682697,0.0779057593447042,0.0605984174872512
2019-W18,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,26,-1.84320852732119,0.0507076603357409,0.00651219384515819,0.0391508271957957,0.0502905974931334,0.0646435477821971,0.0494689322455189
2019-W19,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,27,-1.84320852732119,0.0398839526800716,0.00550955754953544,0.0301820820734266,0.0395059906438725,0.0517436994517757,0.0387631728200129
2019-W20,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,28,-1.84320852732119,0.0290975854194259,0.00437849637033132,0.0214620856623966,0.0287719890115423,0.0385923314249886,0.0281345982913963
2019-W21,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,29,-1.84320852732119,0.0203027937814536,0.00336418715324349,0.0145075878953072,0.0200284552046671,0.0276642335491085,0.0194945412822921
2019-W22,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,30,-1.84320852732119,0.012947879740167,0.00238315468668193,0.00890366016405746,0.0127331826348024,0.0182178452519376,0.0123184061991292
2019-W23,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,31,-1.84320852732119,0.00856523812842546,0.00175734185991998,0.00563606376687528,0.00838949335449444,0.0124990075078377,0.00805329499181624
2019-W24,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,32,-1.84320852732119,0.00598696320739956,0.00136920761935788,0.00375137264426315,0.00583496273451596,0.00909397601266128,0.00554776226066822
2019-W25,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,33,-1.84320852732119,0.0042455337653425,0.00108119061299137,0.00252047207583012,0.00411275038939967,0.00673389639936044,0.00386550952944557
2019-W26,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,34,-1.84320852732119,0.00324500983984941,0.000916623085339357,0.00181900664864072,0.00312112341654075,0.00538391864337456,0.00289440949588495
2019-W27,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,35,-1.84320852732119,0.00271409279594168,0.000846287851961119,0.00143293181534629,0.00258901663837366,0.00471806741246999,0.00236478214139965
2019-W28,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,36,-1.84320852732119,0.00239565040190065,0.000823011842059245,0.00118619938741241,0.00226334847380563,0.00437182589837418,0.00203172258479509
2019-W29,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,37,-1.84320852732119,0.00213235878645956,0.00080851378633033,0.000983150293359174,0.00199148062541931,0.00410101284170806,0.00175123854329124
2019-W30,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,38,-1.84320852732119,0.00178226857848779,0.000749073972262272,0.000757214123201193,0.00164113345465784,0.00363220282079978,0.0014072696826814
2019-W31,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,39,-1.84320852732119,0.00129759066719661,0.000608782898121403,0.000500613894971017,0.00117373003969652,0.00282098508586085,0.00097492972635362
2019-W32,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,40,-1.84320852732119,0.000804699796735144,0.000428095025843769,0.000274416191189317,0.000710398655079369,0.001889862905898,0.000564355438779737
2019-W33,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,41,-1.84320852732119,0.000460699862335168,0.000285791896809801,0.000132170244415295,0.000392094890756237,0.00119468276523529,0.000290547679518803
2019-W34,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,42,-1.84320852732119,0.000258895726544197,0.000193907447471601,5.79760503738806e-05,0.000208046136220296,0.000761518118149853,0.000137684729804147
2019-W35,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,43,-1.84320852732119,0.00014819877089787,0.000138993165721012,2.34795687362134e-05,0.000108852864999593,0.00050842131775036,6.01065595685553e-05
2019-W36,Delridge Neighborhoods,daycare,male,TRUE,all,0,0,44,-1.84320852732119,8.86049056041708e-05,0.000107920131382051,8.83112917224931e-06,5.67767185408378e-05,0.000361104664377419,2.36949640968594e-05
2018-W45,Downtown,daycare,male,TRUE,all,0,0,1,0.38088600695463,0.0273917574977249,0.0078760892589139,0.0153770797037148,0.0262552190329049,0.0459776588081823,0.0242136768581073
2018-W46,Downtown,daycare,male,TRUE,all,0,0,2,0.38088600695463,0.0394431463309979,0.00876069828690984,0.0253565716599506,0.0383976169378063,0.0595607139416803,0.0364862447960082
2018-W47,Downtown,daycare,male,TRUE,all,0,0,3,0.38088600695463,0.0570764870020632,0.0107061114919298,0.039303868736916,0.0559770666806035,0.0811743013975151,0.0539238575647726
2018-W48,Downtown,daycare,male,TRUE,all,0,0,4,0.38088600695463,0.0778686209881431,0.0126063811819404,0.0563721256648697,0.0767600180214629,0.10571987239758,0.0746484122402295
2018-W49,Downtown,daycare,male,TRUE,all,0,0,5,0.38088600695463,0.106308710078667,0.0148435295955773,0.0803928417617493,0.105210225419773,0.138514285570164,0.103083900130792
2018-W50,Downtown,daycare,male,TRUE,all,0,0,6,0.38088600695463,0.160118944877629,0.0192394381649038,0.125810415053228,0.158936429678952,0.20117586000213,0.156619369313883
2018-W51,Downtown,daycare,male,TRUE,all,0,0,7,0.38088600695463,0.286094532330258,0.029358264982059,0.23288081529477,0.284590626411625,0.347894178262683,0.281620830774124
2018-W52,Downtown,daycare,male,TRUE,all,0,0,8,0.38088600695463,0.527976426474748,0.0469978305060384,0.441706008053204,0.525934623745914,0.625870472287546,0.521883131250127
2019-W01,Downtown,daycare,male,TRUE,all,0,0,9,0.38088600695463,0.907036865953634,0.0722719651918217,0.773246664008173,0.904281030476871,1.0564532472305,0.898801766703011
2019-W02,Downtown,daycare,male,TRUE,all,0,0,10,0.38088600695463,1.31180165126019,0.0982896073460144,1.12908861073929,1.3083139709918,1.51429432851695,1.30137615771621
2019-W03,Downtown,daycare,male,TRUE,all,0,0,11,0.38088600695463,0.951372983272737,0.0703414974577063,0.820431869423106,0.948939259476003,1.0961451532522,0.944101996023349
2019-W04,Downtown,daycare,male,TRUE,all,0,0,12,0.38088600695463,0.58216961159159,0.0454410867882617,0.497784667792809,0.580529934107911,0.675887565332546,0.577274677753498
2019-W05,Downtown,daycare,male,TRUE,all,0,0,13,0.38088600695463,0.568891175209816,0.0435499990052613,0.48825128723596,0.567234850439089,0.658977072474661,0.563954140588167
2019-W06,Downtown,daycare,male,TRUE,all,0,0,14,0.38088600695463,0.635187640269901,0.0483050902350828,0.546002008220019,0.633254337705773,0.735390284762689,0.629433610739226
2019-W07,Downtown,daycare,male,TRUE,all,1,1,15,0.38088600695463,0.699889002205472,0.0529383798433842,0.602357104333418,0.69770630656346,0.809873859180848,0.693397858905051
2019-W08,Downtown,daycare,male,TRUE,all,1,1,16,0.38088600695463,0.735233525780579,0.0554536085994788,0.633155022973419,0.732914985604634,0.850509793568984,0.728337907525158
2019-W09,Downtown,daycare,male,TRUE,all,2,2,17,0.38088600695463,0.718870321068907,0.0541795840163991,0.619097755870511,0.716621933021739,0.831460979372713,0.712181113682424
2019-W10,Downtown,daycare,male,TRUE,all,2,2,18,0.38088600695463,0.686777075947023,0.0516373943722661,0.591487921176119,0.684697006082283,0.793929851345034,0.680584204614643
2019-W11,Downtown,daycare,male,TRUE,all,2,2,19,0.38088600695463,0.701138198624231,0.0522169477990546,0.604538289117854,0.699117916792992,0.809229888409939,0.695117190982783
2019-W12,Downtown,daycare,male,TRUE,all,2,2,20,0.38088600695463,0.795228009531478,0.0581291717250999,0.687431962721034,0.793083338662263,0.915271005803529,0.788830977113431
2019-W13,Downtown,daycare,male,TRUE,all,0,0,21,0.38088600695463,0.940513623298921,0.0675729375650392,0.814834746100643,0.938135305103267,1.07974054425353,0.933413375654749
2019-W14,Downtown,daycare,male,TRUE,all,1,1,22,0.38088600695463,1.10916548864681,0.0793071261460265,0.961528315819315,1.10641920419772,1.27242320375114,1.10096334993048
2019-W15,Downtown,daycare,male,TRUE,all,0,0,23,0.38088600695463,0.971709681464809,0.0710069501304493,0.839576891022975,0.969232934292746,1.11789980836563,0.964310826131369
2019-W16,Downtown,daycare,male,TRUE,all,1,1,24,0.38088600695463,0.790630811967107,0.0602296700445515,0.678838669318964,0.788432077734228,0.914909206166458,0.784064291502108
2019-W17,Downtown,daycare,male,TRUE,all,1,1,25,0.38088600695463,0.640235093971985,0.0514116035281787,0.545155978979777,0.638239643888665,0.746661480118793,0.634278492649921
2019-W18,Downtown,daycare,male,TRUE,all,0,0,26,0.38088600695463,0.525569086048187,0.0449377835030617,0.442850624792643,0.523692212156179,0.618976060407807,0.519970389006549
2019-W19,Downtown,daycare,male,TRUE,all,1,1,27,0.38088600695463,0.414606662321726,0.0383050470739642,0.344504666483418,0.412867544564867,0.494620139663151,0.40942492558707
2019-W20,Downtown,daycare,male,TRUE,all,0,0,28,0.38088600695463,0.303374402284832,0.0307696549951193,0.247479056572486,0.30183551179854,0.36804519131166,0.298794597165696
2019-W21,Downtown,daycare,male,TRUE,all,0,0,29,0.38088600695463,0.212258035825269,0.0239766722686859,0.16913294306661,0.210913759097351,0.263052623703502,0.208265521549254
