CRA_NAME,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
Fauntleroy/Seaview,h1n1pdm,2019_W13,0.016466031,0.003275892,0.016465684,0.082652891,0.016466135,5
First Hill,h1n1pdm,2019_W13,0.010562029,0.002303395,0.010561816,0.048369377,0.010562081,5
Fremont,h1n1pdm,2019_W13,0.014916444,0.003374633,0.014916151,0.065850852,0.014916519,5
Georgetown,h1n1pdm,2019_W13,0.015413108,0.002809939,0.015412769,0.084423045,0.015413219,5
Green Lake,h1n1pdm,2019_W13,0.014361409,0.002972993,0.014361116,0.069282582,0.014361503,5
Greenwood/Phinney Ridge,h1n1pdm,2019_W13,0.020860896,0.004716848,0.020860489,0.092144799,0.02086101,5
Haller Lake,h1n1pdm,2019_W13,0.006848618,0.001041586,0.006848445,0.044959748,0.006848655,4
High Point,h1n1pdm,2019_W13,0.006326238,0.001094723,0.006326087,0.036504607,0.006326264,4
Highland Park,h1n1pdm,2019_W13,0.001399737,5.85E-05,0.00139983,0.033379171,0.001400208,3
Interbay,h1n1pdm,2019_W13,0.009125459,0.00193403,0.009125274,0.043001058,0.009125513,4
Judkins Park,h1n1pdm,2019_W13,0.013570345,0.002943781,0.013570071,0.06247673,0.013570415,5
Laurelhurst/Sand Point,h1n1pdm,2019_W13,0.010968505,0.002260436,0.010968273,0.053152832,0.010968555,5
Licton Springs,h1n1pdm,2019_W13,0.001451026,6.97E-05,0.001450995,0.030140784,0.001451124,3
Madison Park,h1n1pdm,2019_W13,7.89E-06,2.41E-21,7.89E-06,25094151127,7.89E-06,1
Madrona/Leschi,h1n1pdm,2019_W13,0.014159995,0.00297897,0.014159706,0.067218729,0.01416008,5
Magnolia,h1n1pdm,2019_W13,0.008129346,0.001201198,0.008129282,0.054923241,0.008129826,4
Miller Park,h1n1pdm,2019_W13,0.013027999,0.002652495,0.013027722,0.063902845,0.013028061,5
Montlake/Portage Bay,h1n1pdm,2019_W13,0.017304087,0.003677069,0.017303756,0.081325529,0.017304248,5
Mt. Baker/North Rainier,h1n1pdm,2019_W13,0.016400041,0.003340329,0.016399691,0.080411893,0.016400115,5
NA,h1n1pdm,2019_W13,1.94E-05,6.72E-22,1.94E-05,5.42E+11,1.94E-05,1
North Beach/Blue Ridge,h1n1pdm,2019_W13,0.00814004,0.001544226,0.008139859,0.042848508,0.008140081,4
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W13,0.017870727,0.003955568,0.017870418,0.080634073,0.017870959,5
North Capitol Hill,h1n1pdm,2019_W13,0.016774198,0.003211366,0.016773825,0.087496565,0.016774273,5
North Delridge,h1n1pdm,2019_W13,0.018632165,0.003577469,0.01863178,0.09690483,0.018632335,5
Northgate/Maple Leaf,h1n1pdm,2019_W13,0.014378451,0.003427027,0.014378187,0.060253403,0.014378546,5
Olympic Hills/Victory Heights,h1n1pdm,2019_W13,0.025315235,0.006005314,0.025314758,0.106586556,0.025315372,5
Pioneer Square/International District,h1n1pdm,2019_W13,0.016926394,0.003997527,0.016926074,0.071583055,0.016926483,5
Queen Anne,h1n1pdm,2019_W13,0.019641644,0.00453206,0.019641271,0.085020496,0.019641765,5
Rainier Beach,h1n1pdm,2019_W13,0.017382484,0.00384951,0.017382135,0.078391333,0.017382565,5
Ravenna/Bryant,h1n1pdm,2019_W13,0.012658468,0.002894118,0.012658222,0.0552977,0.012658533,5
Riverview,h1n1pdm,2019_W13,0.010727368,0.001635451,0.010727137,0.070251223,0.010727545,5
Roxhill/Westwood,h1n1pdm,2019_W13,0.008302488,0.001529898,0.008302297,0.044992295,0.008302519,4
Seward Park,h1n1pdm,2019_W13,0.008681663,0.001604668,0.008681513,0.046902069,0.008681844,4
South Beacon Hill/NewHolly,h1n1pdm,2019_W13,0.00787234,0.001428893,0.007872161,0.043309714,0.00787238,4
South Park,h1n1pdm,2019_W13,0.010122384,0.001808269,0.010122154,0.056581388,0.010122444,5
Sunset Hill/Loyal Heights,h1n1pdm,2019_W13,0.022757625,0.00520012,0.022757181,0.099472155,0.022757737,5
University District,h1n1pdm,2019_W13,0.014551057,0.0031737,0.014550765,0.066629585,0.014551135,5
Wallingford,h1n1pdm,2019_W13,0.011323806,0.002654254,0.01132359,0.048251684,0.011323864,5
Wedgwood/View Ridge,h1n1pdm,2019_W13,0.013035446,0.002888479,0.013035186,0.058753291,0.013035513,5
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W13,0.012346926,0.002405199,0.012346653,0.063295185,0.012346975,5
Whittier Heights,h1n1pdm,2019_W13,0.016499209,0.003444923,0.016498862,0.078917893,0.016499281,5
Alki/Admiral,h1n1pdm,2019_W14,0.013530841,0.002444593,0.013530515,0.07478628,0.013530858,5
Arbor Heights,h1n1pdm,2019_W14,0.020089753,0.004053418,0.020089295,0.09943682,0.020089764,5
Ballard,h1n1pdm,2019_W14,0.02521578,0.00556188,0.025215244,0.114175882,0.025215813,5
Beacon Hill,h1n1pdm,2019_W14,0.012075048,0.002353928,0.012074766,0.061857413,0.012075052,5
Belltown,h1n1pdm,2019_W14,0.016412049,0.003724117,0.016411705,0.072237704,0.016412065,5
Broadview/Bitter Lake,h1n1pdm,2019_W14,0.009076133,0.00154773,0.009075903,0.053145336,0.009076134,4
Capitol Hill,h1n1pdm,2019_W14,0.014937742,0.003252947,0.014937417,0.068507841,0.014937746,5
Cascade/Eastlake,h1n1pdm,2019_W14,0.010406106,0.002209962,0.010405883,0.048935948,0.010406133,5
Cedar Park/Meadowbrook,h1n1pdm,2019_W14,0.016267256,0.003867881,0.016266924,0.068333629,0.016267265,5
Central Area/Squire Park,h1n1pdm,2019_W14,0.020313022,0.004884622,0.020312609,0.084372587,0.020313027,5
Columbia City,h1n1pdm,2019_W14,0.008339666,0.001716442,0.008339479,0.040466413,0.008339672,4
Downtown Commercial Core,h1n1pdm,2019_W14,0.011672768,0.002487551,0.01167251,0.054703504,0.011672771,5
Duwamish/SODO,h1n1pdm,2019_W14,0.009873196,0.001707164,0.009872963,0.057016487,0.009873243,4
Fauntleroy/Seaview,h1n1pdm,2019_W14,0.015969242,0.003110531,0.015968878,0.081872777,0.015969275,5
First Hill,h1n1pdm,2019_W14,0.011194651,0.002443718,0.011194407,0.051217481,0.011194653,5
Fremont,h1n1pdm,2019_W14,0.015800168,0.003576725,0.015799833,0.069710659,0.015800172,5
Georgetown,h1n1pdm,2019_W14,0.016910646,0.003129555,0.016910238,0.091248598,0.01691065,5
Green Lake,h1n1pdm,2019_W14,0.013863583,0.002816845,0.013863276,0.068141035,0.013863613,5
Greenwood/Phinney Ridge,h1n1pdm,2019_W14,0.020611016,0.004628409,0.020610582,0.091669483,0.020611038,5
Haller Lake,h1n1pdm,2019_W14,0.006749147,0.000981784,0.006748965,0.0463214,0.00674916,4
High Point,h1n1pdm,2019_W14,0.00636864,0.001074957,0.006368479,0.037675307,0.006368645,4
Highland Park,h1n1pdm,2019_W14,0.001773531,9.43E-05,0.001773524,0.033283592,0.001773734,3
Interbay,h1n1pdm,2019_W14,0.008924143,0.001860908,0.008923947,0.04274041,0.008924157,4
Judkins Park,h1n1pdm,2019_W14,0.013536299,0.002908436,0.013536005,0.062919067,0.013536312,5
Laurelhurst/Sand Point,h1n1pdm,2019_W14,0.011075943,0.0022567,0.011075693,0.054288822,0.011075951,5
Licton Springs,h1n1pdm,2019_W14,0.001259773,4.83E-05,0.001259736,0.032773787,0.001259838,3
Madison Park,h1n1pdm,2019_W14,8.16E-06,1.49E-21,8.15E-06,43385407011,8.16E-06,1
Madrona/Leschi,h1n1pdm,2019_W14,0.013787458,0.002855626,0.013787155,0.066480621,0.013787482,5
Magnolia,h1n1pdm,2019_W14,0.009674798,0.001524179,0.009674569,0.061315578,0.009674882,4
Miller Park,h1n1pdm,2019_W14,0.013048427,0.002621306,0.013048131,0.064865869,0.013048439,5
Montlake/Portage Bay,h1n1pdm,2019_W14,0.019423457,0.004174099,0.019423032,0.090267746,0.019423467,5
Mt. Baker/North Rainier,h1n1pdm,2019_W14,0.016560587,0.003335065,0.016560211,0.082123187,0.0165606,5
NA,h1n1pdm,2019_W14,2.00E-05,4.08E-22,2.00E-05,9.52E+11,2.00E-05,1
North Beach/Blue Ridge,h1n1pdm,2019_W14,0.008070502,0.001496211,0.008070311,0.043470674,0.008070513,4
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W14,0.020589698,0.004608061,0.020589265,0.091883616,0.020589725,5
North Capitol Hill,h1n1pdm,2019_W14,0.017846639,0.003426395,0.017846218,0.092827615,0.017846643,5
North Delridge,h1n1pdm,2019_W14,0.020750213,0.004048894,0.02074973,0.106197959,0.020750221,5
Northgate/Maple Leaf,h1n1pdm,2019_W14,0.013723111,0.003252698,0.013722837,0.057827975,0.013723139,5
Olympic Hills/Victory Heights,h1n1pdm,2019_W14,0.025293386,0.00598296,0.02529287,0.106800836,0.025293407,5
Pioneer Square/International District,h1n1pdm,2019_W14,0.017098373,0.00402611,0.017098023,0.072526924,0.017098385,5
Queen Anne,h1n1pdm,2019_W14,0.021506488,0.00497925,0.021506039,0.092777907,0.021506494,5
Rainier Beach,h1n1pdm,2019_W14,0.018035708,0.003984878,0.018035319,0.081527452,0.018035714,5
Ravenna/Bryant,h1n1pdm,2019_W14,0.012737287,0.002896178,0.01273702,0.055948846,0.012737297,5
Riverview,h1n1pdm,2019_W14,0.009880413,0.001411633,0.00988017,0.069042293,0.00988051,4
Roxhill/Westwood,h1n1pdm,2019_W14,0.008660822,0.001587888,0.008660612,0.047171874,0.008660824,4
Seward Park,h1n1pdm,2019_W14,0.007760695,0.001372291,0.007760539,0.043824345,0.007760806,4
South Beacon Hill/NewHolly,h1n1pdm,2019_W14,0.007795716,0.001376703,0.007795526,0.044080066,0.007795727,4
South Park,h1n1pdm,2019_W14,0.010975205,0.001984986,0.010974936,0.060596539,0.010975207,5
Sunset Hill/Loyal Heights,h1n1pdm,2019_W14,0.023419636,0.0053387,0.023419142,0.102609721,0.023419646,5
University District,h1n1pdm,2019_W14,0.014438771,0.003116358,0.014438459,0.066812317,0.014438787,5
Wallingford,h1n1pdm,2019_W14,0.011577835,0.002706151,0.011577596,0.049473814,0.011577841,5
Wedgwood/View Ridge,h1n1pdm,2019_W14,0.013032966,0.002864604,0.013032687,0.059220511,0.013032978,5
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W14,0.012851886,0.002492568,0.012851585,0.066174712,0.01285189,5
Whittier Heights,h1n1pdm,2019_W14,0.017081535,0.003552132,0.017081152,0.082034236,0.017081541,5
Alki/Admiral,h1n1pdm,2019_W15,0.012893719,0.002247305,0.012893367,0.073869724,0.012893632,5
Arbor Heights,h1n1pdm,2019_W15,0.019692436,0.003906948,0.019691946,0.099124078,0.019692335,5
Ballard,h1n1pdm,2019_W15,0.023801655,0.00518406,0.023801101,0.109142858,0.023801554,5
Beacon Hill,h1n1pdm,2019_W15,0.012146176,0.002331513,0.012145868,0.063189814,0.012146115,5
Belltown,h1n1pdm,2019_W15,0.018016704,0.004106876,0.018016297,0.078941692,0.01801663,5
Broadview/Bitter Lake,h1n1pdm,2019_W15,0.009384603,0.001583422,0.009384351,0.055538422,0.009384565,4
Capitol Hill,h1n1pdm,2019_W15,0.015445455,0.003351605,0.015445095,0.0710883,0.015445391,5
Cascade/Eastlake,h1n1pdm,2019_W15,0.009550484,0.001981975,0.009550254,0.045960679,0.00955044,4
Cedar Park/Meadowbrook,h1n1pdm,2019_W15,0.016000965,0.003787515,0.016000612,0.06751791,0.016000899,5
Central Area/Squire Park,h1n1pdm,2019_W15,0.020780541,0.004989217,0.020780086,0.086450524,0.020780453,5
Columbia City,h1n1pdm,2019_W15,0.008127482,0.001639028,0.00812728,0.0402485,0.008127436,4
Downtown Commercial Core,h1n1pdm,2019_W15,0.012243067,0.002605674,0.01224278,0.057451681,0.012243019,5
Duwamish/SODO,h1n1pdm,2019_W15,0.01115393,0.001989106,0.011153633,0.062456487,0.011153867,5
Fauntleroy/Seaview,h1n1pdm,2019_W15,0.014885543,0.002812967,0.014885158,0.07866207,0.014885457,5
First Hill,h1n1pdm,2019_W15,0.011404024,0.002473069,0.011403757,0.052520587,0.011403973,5
Fremont,h1n1pdm,2019_W15,0.016085655,0.003625177,0.016085288,0.071287222,0.016085586,5
Georgetown,h1n1pdm,2019_W15,0.017832417,0.00329978,0.017831965,0.09623357,0.017832357,5
Green Lake,h1n1pdm,2019_W15,0.012863025,0.002545536,0.012862703,0.064911873,0.012862957,5
Greenwood/Phinney Ridge,h1n1pdm,2019_W15,0.019572316,0.004346902,0.019571866,0.088016199,0.019572233,5
Haller Lake,h1n1pdm,2019_W15,0.00639258,0.000869595,0.006392378,0.046915824,0.006392522,4
High Point,h1n1pdm,2019_W15,0.006162099,0.000995089,0.006161922,0.038101377,0.006162052,4
Highland Park,h1n1pdm,2019_W15,0.002159802,0.000140295,0.002159708,0.03317458,0.002159772,3
Interbay,h1n1pdm,2019_W15,0.008388065,0.001707351,0.008387858,0.041155525,0.008388018,4
Judkins Park,h1n1pdm,2019_W15,0.012977551,0.002743779,0.01297724,0.061302345,0.012977487,5
Laurelhurst/Sand Point,h1n1pdm,2019_W15,0.010749651,0.002144128,0.010749382,0.053821807,0.01074959,5
Licton Springs,h1n1pdm,2019_W15,0.001051218,3.14E-05,0.001051173,0.035036052,0.001051242,3
Madison Park,h1n1pdm,2019_W15,8.10E-06,3.54E-22,8.10E-06,1.80E+11,8.10E-06,1
Madrona/Leschi,h1n1pdm,2019_W15,0.012902983,0.002612008,0.012902665,0.063654777,0.012902916,5
Magnolia,h1n1pdm,2019_W15,0.011066559,0.001821204,0.011066244,0.067145783,0.011066475,5
Miller Park,h1n1pdm,2019_W15,0.012560861,0.002465789,0.012560544,0.063899494,0.012560789,5
Montlake/Portage Bay,h1n1pdm,2019_W15,0.020955214,0.004520949,0.020954727,0.097006692,0.020955136,5
Mt. Baker/North Rainier,h1n1pdm,2019_W15,0.016072608,0.003169159,0.016072204,0.081403807,0.016072519,5
NA,h1n1pdm,2019_W15,1.99E-05,9.35E-23,1.99E-05,4.10E+12,1.99E-05,1
North Beach/Blue Ridge,h1n1pdm,2019_W15,0.007690547,0.001374734,0.007690339,0.042961277,0.007690494,4
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W15,0.02280065,0.005132661,0.022800131,0.10116138,0.022800556,5
North Capitol Hill,h1n1pdm,2019_W15,0.018249541,0.003468585,0.01824908,0.095885566,0.018249461,5
North Delridge,h1n1pdm,2019_W15,0.022210647,0.004352381,0.022210103,0.113189832,0.022210573,5
Northgate/Maple Leaf,h1n1pdm,2019_W15,0.012588354,0.002960179,0.01258808,0.053468472,0.012588315,5
Olympic Hills/Victory Heights,h1n1pdm,2019_W15,0.024289397,0.005715921,0.024288862,0.103092221,0.024289305,5
Pioneer Square/International District,h1n1pdm,2019_W15,0.016600828,0.003885996,0.01660046,0.07083276,0.01660076,5
Queen Anne,h1n1pdm,2019_W15,0.02263277,0.005238469,0.022632264,0.097666122,0.022632676,5
Rainier Beach,h1n1pdm,2019_W15,0.017985962,0.003941986,0.017985544,0.081960719,0.017985881,5
Ravenna/Bryant,h1n1pdm,2019_W15,0.01231825,0.00277267,0.012317968,0.054659165,0.012318195,5
Riverview,h1n1pdm,2019_W15,0.008746602,0.001154087,0.008746333,0.06617745,0.008746559,4
Roxhill/Westwood,h1n1pdm,2019_W15,0.008683429,0.001557033,0.008683199,0.04835778,0.00868338,4
Seward Park,h1n1pdm,2019_W15,0.006667776,0.001118447,0.006667609,0.039691536,0.006667788,4
South Beacon Hill/NewHolly,h1n1pdm,2019_W15,0.007419799,0.001255214,0.007419591,0.043795391,0.007419743,4
South Park,h1n1pdm,2019_W15,0.011437332,0.002057505,0.011437037,0.063487727,0.011437289,5
Sunset Hill/Loyal Heights,h1n1pdm,2019_W15,0.023164587,0.005247114,0.023164061,0.102139519,0.023164488,5
University District,h1n1pdm,2019_W15,0.013770276,0.002921885,0.013769947,0.064813323,0.013770207,5
Wallingford,h1n1pdm,2019_W15,0.011377478,0.002641932,0.011377223,0.048937823,0.011377429,5
Wedgwood/View Ridge,h1n1pdm,2019_W15,0.012524288,0.002714609,0.012523993,0.057709649,0.012524228,5
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W15,0.012857472,0.002451349,0.012857144,0.067345639,0.012857405,5
Whittier Heights,h1n1pdm,2019_W15,0.016997031,0.003490722,0.016996618,0.082653453,0.016996949,5
Alki/Admiral,h1n1pdm,2019_W16,0.011652723,0.001935,0.011652353,0.07007091,0.011652511,5
Arbor Heights,h1n1pdm,2019_W16,0.018307115,0.003540539,0.018306603,0.094533449,0.018306872,5
Ballard,h1n1pdm,2019_W16,0.021308029,0.004562476,0.021307484,0.099388413,0.021307807,5
Beacon Hill,h1n1pdm,2019_W16,0.01158739,0.002163033,0.011587056,0.061988509,0.011587225,5
Belltown,h1n1pdm,2019_W16,0.01875769,0.004274084,0.018757245,0.082221555,0.018757547,5
Broadview/Bitter Lake,h1n1pdm,2019_W16,0.009202944,0.001504682,0.009202661,0.056203579,0.009202812,4
Capitol Hill,h1n1pdm,2019_W16,0.015146492,0.00325216,0.015146108,0.070453504,0.015146341,5
Cascade/Eastlake,h1n1pdm,2019_W16,0.008313006,0.001675643,0.008312779,0.041187433,0.008312898,4
Cedar Park/Meadowbrook,h1n1pdm,2019_W16,0.014927264,0.003508209,0.014926911,0.063439106,0.014927136,5
Central Area/Squire Park,h1n1pdm,2019_W16,0.020161841,0.004822978,0.020161373,0.084184715,0.020161676,5
Columbia City,h1n1pdm,2019_W16,0.007512062,0.001470129,0.00751185,0.038333952,0.007511951,4
Downtown Commercial Core,h1n1pdm,2019_W16,0.012178736,0.002565556,0.012178424,0.057738616,0.012178616,5
Duwamish/SODO,h1n1pdm,2019_W16,0.011950762,0.002157995,0.011950446,0.066088373,0.011950693,5
Fauntleroy/Seaview,h1n1pdm,2019_W16,0.013159592,0.002391754,0.013159202,0.072304082,0.013159385,5
First Hill,h1n1pdm,2019_W16,0.011017955,0.002356045,0.011017671,0.051459806,0.011017834,5
Fremont,h1n1pdm,2019_W16,0.015531346,0.003467336,0.015530962,0.069484287,0.015531195,5
Georgetown,h1n1pdm,2019_W16,0.017834127,0.003250439,0.017833631,0.09771313,0.017833944,5
Green Lake,h1n1pdm,2019_W16,0.011319075,0.002165634,0.011318752,0.059081143,0.011318911,5
Greenwood/Phinney Ridge,h1n1pdm,2019_W16,0.017626855,0.003855887,0.017626412,0.080479012,0.017626677,5
Haller Lake,h1n1pdm,2019_W16,0.005742452,0.000715713,0.005742232,0.045996117,0.005742307,4
High Point,h1n1pdm,2019_W16,0.005654625,0.000858036,0.005654431,0.037207956,0.005654503,4
Highland Park,h1n1pdm,2019_W16,0.002494503,0.000188668,0.002494374,0.032913064,0.002494392,3
Interbay,h1n1pdm,2019_W16,0.007477437,0.001474339,0.007477227,0.037873129,0.007477328,4
Judkins Park,h1n1pdm,2019_W16,0.011799994,0.002439235,0.011799679,0.057009658,0.011799848,5
Laurelhurst/Sand Point,h1n1pdm,2019_W16,0.009894654,0.001913753,0.009894373,0.051089497,0.009894508,4
Licton Springs,h1n1pdm,2019_W16,0.000831933,1.91E-05,0.000831888,0.036174707,0.000831933,2
Madison Park,h1n1pdm,2019_W16,7.63E-06,3.53E-23,7.63E-06,1.59E+12,7.63E-06,1
Madrona/Leschi,h1n1pdm,2019_W16,0.011452314,0.00225011,0.011451995,0.058210863,0.011452157,5
Magnolia,h1n1pdm,2019_W16,0.012005484,0.002019281,0.012005151,0.07127242,0.012005407,5
Miller Park,h1n1pdm,2019_W16,0.011467627,0.002179407,0.011467297,0.060258581,0.011467456,5
Montlake/Portage Bay,h1n1pdm,2019_W16,0.021441588,0.004610281,0.021441059,0.099594578,0.021441418,5
Mt. Baker/North Rainier,h1n1pdm,2019_W16,0.014794136,0.002829233,0.014793713,0.077254295,0.01479392,5
NA,h1n1pdm,2019_W16,1.87E-05,8.77E-24,1.87E-05,3.87E+13,1.87E-05,1
North Beach/Blue Ridge,h1n1pdm,2019_W16,0.006950381,0.00118288,0.006950161,0.040780236,0.006950251,4
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W16,0.023946753,0.005394084,0.023946182,0.106179636,0.023946575,5
North Capitol Hill,h1n1pdm,2019_W16,0.017698665,0.003288188,0.017698163,0.095131539,0.017698441,5
North Delridge,h1n1pdm,2019_W16,0.022547117,0.004384822,0.022546525,0.115782615,0.022546927,5
Northgate/Maple Leaf,h1n1pdm,2019_W16,0.010951525,0.002548802,0.010951267,0.046999248,0.010951438,5
Olympic Hills/Victory Heights,h1n1pdm,2019_W16,0.022121951,0.005167101,0.02212143,0.094597429,0.022121772,5
Pioneer Square/International District,h1n1pdm,2019_W16,0.015286316,0.003546931,0.01528595,0.065800697,0.01528618,5
Queen Anne,h1n1pdm,2019_W16,0.022588845,0.005207804,0.022588306,0.097860701,0.022588655,5
Rainier Beach,h1n1pdm,2019_W16,0.017010847,0.003677503,0.017010414,0.078587271,0.017010668,5
Ravenna/Bryant,h1n1pdm,2019_W16,0.011298241,0.002505938,0.011297958,0.05087611,0.011298122,5
Riverview,h1n1pdm,2019_W16,0.007343412,0.000883256,0.007343138,0.060947856,0.007343257,4
Roxhill/Westwood,h1n1pdm,2019_W16,0.008256887,0.001424261,0.008256633,0.047799076,0.008256748,4
Seward Park,h1n1pdm,2019_W16,0.005433201,0.000857802,0.005433038,0.034360832,0.005433144,4
South Beacon Hill/NewHolly,h1n1pdm,2019_W16,0.006697665,0.001069787,0.006697443,0.041869793,0.006697528,4
South Park,h1n1pdm,2019_W16,0.01130397,0.001987537,0.011303641,0.064198747,0.011303829,5
Sunset Hill/Loyal Heights,h1n1pdm,2019_W16,0.021730541,0.004871829,0.021730006,0.096808768,0.021730334,5
University District,h1n1pdm,2019_W16,0.01245503,0.002581642,0.012454697,0.060011341,0.012454873,5
Wallingford,h1n1pdm,2019_W16,0.01060371,0.002437083,0.010603452,0.046080802,0.010603608,5
Wedgwood/View Ridge,h1n1pdm,2019_W16,0.011414765,0.002425816,0.011414467,0.053644366,0.011414631,5
West Seattle Junction/Genesee Hill,h1n1pdm,2019_W16,0.012199343,0.00225841,0.012198989,0.065806736,0.012199166,5
Whittier Heights,h1n1pdm,2019_W16,0.016040358,0.003226642,0.016039924,0.079635361,0.016040161,5
Alki/Admiral,h1n1pdm,2019_W17,0.009917333,0.001550923,0.009916971,0.063321476,0.009917036,4
Arbor Heights,h1n1pdm,2019_W17,0.016027215,0.002996391,0.016026709,0.085610684,0.016026853,5
Ballard,h1n1pdm,2019_W17,0.017963992,0.003765068,0.017963493,0.085601127,0.017963701,5
Beacon Hill,h1n1pdm,2019_W17,0.010409968,0.001867469,0.010409619,0.057948722,0.010409691,5
Belltown,h1n1pdm,2019_W17,0.018390581,0.004168695,0.018390109,0.081033255,0.01839034,5
Broadview/Bitter Lake,h1n1pdm,2019_W17,0.008498744,0.001320177,0.008498427,0.054629554,0.008498475,4
Capitol Hill,h1n1pdm,2019_W17,0.013987527,0.002951437,0.01398713,0.066206262,0.013987271,5
Cascade/Eastlake,h1n1pdm,2019_W17,0.006814097,0.001326381,0.006813892,0.03496001,0.00681396,4
Cedar Park/Meadowbrook,h1n1pdm,2019_W17,0.013114066,0.003052046,0.013113735,0.056281494,0.013113896,5
Central Area/Squire Park,h1n1pdm,2019_W17,0.018421154,0.00438145,0.018420701,0.077357955,0.018420931,5
Columbia City,h1n1pdm,2019_W17,0.006538529,0.001230461,0.006538318,0.034698202,0.006538366,4
Downtown Commercial Core,h1n1pdm,2019_W17,0.011408554,0.002358182,0.011408222,0.055122399,0.011408332,5
Duwamish/SODO,h1n1pdm,2019_W17,0.012058211,0.002164088,0.012057867,0.067093057,0.01205807,5
Fauntleroy/Seaview,h1n1pdm,2019_W17,0.010955689,0.001899498,0.010955323,0.063099411,0.010955416,5
First Hill,h1n1pdm,2019_W17,0.010024439,0.002098489,0.010024149,0.047825823,0.010024241,5
Fremont,h1n1pdm,2019_W17,0.014121981,0.003107811,0.014121598,0.064091592,0.014121751,5
Georgetown,h1n1pdm,2019_W17,0.016796068,0.002971488,0.016795519,0.094805236,0.016795673,5
Green Lake,h1n1pdm,2019_W17,0.009379928,0.001722925,0.00937963,0.050996044,0.009379716,4
Greenwood/Phinney Ridge,h1n1pdm,2019_W17,0.01494928,0.00320787,0.014948872,0.069579055,0.014949045,5
Haller Lake,h1n1pdm,2019_W17,0.004857749,0.000544814,0.00485753,0.043237566,0.00485755,4
High Point,h1n1pdm,2019_W17,0.004886465,0.000685444,0.004886268,0.034780446,0.004886286,4
Highland Park,h1n1pdm,2019_W17,0.002713131,0.000225631,0.002713015,0.032558082,0.002713072,3
Interbay,h1n1pdm,2019_W17,0.006277133,0.001190244,0.006276935,0.033059981,0.006276987,4
Judkins Park,h1n1pdm,2019_W17,0.010103912,0.002029512,0.010103612,0.05023678,0.01010371,5
Laurelhurst/Sand Point,h1n1pdm,2019_W17,0.008576734,0.001594088,0.008576456,0.046083076,0.00857652,4
Licton Springs,h1n1pdm,2019_W17,0.000620013,1.07E-05,0.000619976,0.035691867,0.000620011,2
Madison Park,h1n1pdm,2019_W17,6.77E-06,1.67E-24,6.77E-06,2.65E+13,6.77E-06,1
Madrona/Leschi,h1n1pdm,2019_W17,0.009572294,0.001813215,0.009571997,0.050465787,0.009572087,4
Magnolia,h1n1pdm,2019_W17,0.012264923,0.002061606,0.012264571,0.072859313,0.012264809,5
Miller Park,h1n1pdm,2019_W17,0.009859229,0.001798041,0.009858908,0.05398703,0.009858985,4
Montlake/Portage Bay,h1n1pdm,2019_W17,0.020660603,0.004395864,0.020660039,0.096982437,0.020660286,5
Mt. Baker/North Rainier,h1n1pdm,2019_W17,0.012823538,0.002357255,0.012823121,0.069665041,0.012823223,5
NA,h1n1pdm,2019_W17,1.66E-05,3.80E-25,1.66E-05,7.00E+14,1.66E-05,1
North Beach/Blue Ridge,h1n1pdm,2019_W17,0.005915297,0.000947331,0.005915081,0.036881788,0.005915115,4
North Beacon Hill/Jefferson Park,h1n1pdm,2019_W17,0.023684836,0.005311647,0.023684229,0.105482351,0.023684538,5
North Capitol Hill,h1n1pdm,2019_W17,0.016163843,0.002900004,0.01616331,0.089967989,0.016163438,5
North Delridge,h1n1pdm,2019_W17,0.021554302,0.004111896,0.021553654,0.112834158,0.021553893,5
Northgate/Maple Leaf,h1n1pdm,2019_W17,0.008972077,0.00206164,0.008971853,0.038998642,0.008971972,4
Olympic Hills/Victory Heights,h1n1pdm,2019_W17,0.018973572,0.004388476,0.018973098,0.081933871,0.018973345,5
Pioneer Square/International District,h1n1pdm,2019_W17,0.013255533,0.003039937,0.013255194,0.057730698,0.013255356,5
Queen Anne,h1n1pdm,2019_W17,0.021230502,0.004858222,0.021229956,0.092665829,0.021230211,5
Rainier Beach,h1n1pdm,2019_W17,0.015150731,0.003213006,0.015150305,0.071352245,0.015150463,5
Ravenna/Bryant,h1n1pdm,2019_W17,0.009758556,0.002123262,0.009758288,0.044794846,0.009758393,4
Riverview,h1n1pdm,2019_W17,0.005805949,0.00062932,0.005805703,0.053468043,0.005805766,4
Roxhill/Westwood,h1n1pdm,2019_W17,0.007393615,0.001208024,0.007393345,0.045186308,0.00739338,4
Seward Park,h1n1pdm,2019_W17,0.004169145,0.000615146,0.004169008,0.028212082,0.004169077,4
South Beacon Hill/NewHolly,h1n1pdm,2019_W17,0.005693391,0.000847323,0.005693172,0.038196978,0.005693201,4
South Park,h1n1pdm,2019_W17,0.010520914,0.001777928,0.010520549,0.062168519,0.010520623,5
