GEOID,pathogen,epi_week,latent_field_mean,latent_field_0_025quant,latent_field_0_5quant,latent_field_0_975quant,latent_field_mode,latent_field_quintile
53033004302,otherili,2019_W12,0.006007681,0.003835635,0.006007642,0.009406192,0.006007681,4
53033004400,otherili,2019_W12,0.009063038,0.006098781,0.009062987,0.013463594,0.009063038,4
53033004500,otherili,2019_W12,0.010143161,0.006771406,0.010143102,0.015188726,0.010143161,5
53033004600,otherili,2019_W12,0.005219692,0.003506625,0.005219662,0.007767052,0.005219692,4
53033004700,otherili,2019_W12,0.005517556,0.003926659,0.005517529,0.007750809,0.005517556,4
53033004800,otherili,2019_W12,0.005618904,0.003746831,0.005618871,0.008423492,0.005618904,4
53033004900,otherili,2019_W12,0.008240233,0.005836301,0.008240192,0.011630979,0.008240233,4
53033005000,otherili,2019_W12,0.010611869,0.007948244,0.010611825,0.014164713,0.010611869,5
53033005100,otherili,2019_W12,0.011546915,0.008307926,0.01154686,0.016044271,0.011546915,5
53033005200,otherili,2019_W12,0.011590866,0.007999441,0.011590805,0.016789499,0.011590866,5
53033005301,otherili,2019_W12,0.008196095,0.005341394,0.008196044,0.012571993,0.008196095,4
53033005302,otherili,2019_W12,0.011567537,0.008110572,0.011567478,0.016493074,0.011567537,5
53033005400,otherili,2019_W12,0.009821503,0.007078602,0.009821457,0.013623532,0.009821503,4
53033005600,otherili,2019_W12,0.005348088,0.002872606,0.00534804,0.009951666,0.005348088,4
53033005700,otherili,2019_W12,0.002962267,0.001562014,0.00296224,0.005614765,0.002962267,3
53033005801,otherili,2019_W12,0.008009943,0.005887097,0.008009908,0.010895473,0.008009943,4
53033005802,otherili,2019_W12,0.005537385,0.003465866,0.005537348,0.008843575,0.005537385,4
53033005900,otherili,2019_W12,0.00328124,0.001870525,0.003281213,0.00575319,0.00328124,3
53033006000,otherili,2019_W12,0.004356671,0.002457204,0.004356635,0.007720773,0.004356671,4
53033006100,otherili,2019_W12,0.004941183,0.003200859,0.004941152,0.007624966,0.004941183,4
53033006200,otherili,2019_W12,0.009350928,0.006485858,0.009350879,0.013477502,0.009350928,4
53033006300,otherili,2019_W12,0.011953897,0.00787263,0.011953825,0.018144615,0.011953897,5
53033006400,otherili,2019_W12,0.003959527,0.002253856,0.003959495,0.006952743,0.003959527,3
53033006500,otherili,2019_W12,0.007115697,0.004803385,0.007115657,0.010537681,0.007115697,4
53033006600,otherili,2019_W12,0.007179564,0.004695365,0.00717952,0.010974201,0.007179564,4
53033006700,otherili,2019_W12,0.004222488,0.002579782,0.004222458,0.006908365,0.004222488,3
53033006800,otherili,2019_W12,0.007361017,0.00524976,0.007360982,0.010318432,0.007361017,4
53033006900,otherili,2019_W12,0.003391923,0.00197746,0.003391896,0.005815521,0.003391923,3
53033007000,otherili,2019_W12,0.004845451,0.0028214,0.004845414,0.008317787,0.004845451,4
53033007100,otherili,2019_W12,0.001617694,0.000680581,0.001617674,0.003842373,0.001617694,3
53033007200,otherili,2019_W12,0.004873211,0.003334928,0.004873185,0.007118796,0.004873211,4
53033007300,otherili,2019_W12,0.00639129,0.004382185,0.006391256,0.009318577,0.00639129,4
53033007401,otherili,2019_W12,0.007248964,0.004231379,0.007248908,0.012412944,0.007248964,4
53033007402,otherili,2019_W12,0.006420073,0.003757472,0.006420024,0.010964532,0.006420073,4
53033007500,otherili,2019_W12,0.00579628,0.003895811,0.005796247,0.008620983,0.00579628,4
53033007600,otherili,2019_W12,0.010449088,0.007290213,0.010449034,0.014972214,0.010449088,5
53033007700,otherili,2019_W12,0.0076058,0.005341468,0.007605762,0.010826826,0.0076058,4
53033007800,otherili,2019_W12,0.006222436,0.00410661,0.006222399,0.009425119,0.006222436,4
53033007900,otherili,2019_W12,0.011425928,0.008573092,0.011425881,0.01522444,0.011425928,5
53033008001,otherili,2019_W12,0.006966119,0.004915742,0.006966084,0.009868844,0.006966119,4
53033008002,otherili,2019_W12,0.009737871,0.007120524,0.009737827,0.013313818,0.009737871,4
53033008100,otherili,2019_W12,0.010561584,0.007857248,0.010561539,0.014193203,0.010561584,5
53033008200,otherili,2019_W12,0.002999177,0.001604968,0.00299915,0.005601588,0.002999177,3
53033008300,otherili,2019_W12,0.008359734,0.005450554,0.008359683,0.012817084,0.008359734,4
53033008400,otherili,2019_W12,0.006200923,0.004112889,0.006200886,0.009345808,0.006200923,4
53033008500,otherili,2019_W12,0.0049142,0.003255374,0.004914171,0.007415756,0.0049142,4
53033008600,otherili,2019_W12,0.006308817,0.004453552,0.006308786,0.008934355,0.006308817,4
53033008700,otherili,2019_W12,0.009115354,0.0064816,0.009115309,0.012815668,0.009115354,4
53033008800,otherili,2019_W12,0.011693215,0.008467371,0.011693161,0.016143671,0.011693215,5
53033008900,otherili,2019_W12,0.003638634,0.002424314,0.003638613,0.005459348,0.003638634,3
53033009000,otherili,2019_W12,0.005701949,0.004086312,0.005701922,0.007954161,0.005701949,4
53033009100,otherili,2019_W12,0.007641014,0.005659158,0.007640981,0.010314338,0.007641014,4
53033009200,otherili,2019_W12,0.00513836,0.003658451,0.005138335,0.007214872,0.00513836,4
53033009300,otherili,2019_W12,0.00410972,0.00263607,0.004109694,0.006404815,0.00410972,3
53033009400,otherili,2019_W12,0.002595857,0.001691828,0.002595841,0.003981532,0.002595857,3
53033009500,otherili,2019_W12,0.004074713,0.002739029,0.004074689,0.006059732,0.004074713,3
53033009600,otherili,2019_W12,0.006528219,0.004131063,0.006528176,0.010312448,0.006528219,4
53033009701,otherili,2019_W12,0.004089661,0.002246564,0.004089625,0.007441125,0.004089661,3
53033009702,otherili,2019_W12,0.007162315,0.004483345,0.007162267,0.011437599,0.007162315,4
53033009800,otherili,2019_W12,0.002950213,0.001379552,0.002950181,0.006305118,0.002950213,3
53033009900,otherili,2019_W12,0.00543649,0.003506609,0.005436456,0.008425406,0.00543649,4
53033010001,otherili,2019_W12,0.003732961,0.002333841,0.003732936,0.005968503,0.003732961,3
53033010002,otherili,2019_W12,0.004856164,0.003031216,0.004856131,0.007776763,0.004856164,4
53033010100,otherili,2019_W12,0.00921352,0.006427817,0.009213472,0.01320253,0.00921352,4
53033010200,otherili,2019_W12,0.010918051,0.007276426,0.010917987,0.016376648,0.010918051,5
53033010300,otherili,2019_W12,0.011291406,0.007483607,0.01129134,0.017030838,0.011291406,5
53033010401,otherili,2019_W12,0.011214949,0.007507903,0.011214884,0.016746749,0.011214949,5
53033010402,otherili,2019_W12,0.010803013,0.007017431,0.010802946,0.016624755,0.010803013,5
53033010500,otherili,2019_W12,0.005214549,0.003113769,0.00521451,0.008728914,0.005214549,4
53033010600,otherili,2019_W12,0.004694019,0.002968718,0.004693988,0.00741916,0.004694019,4
53033010701,otherili,2019_W12,0.007114336,0.004274347,0.007114284,0.011836253,0.007114336,4
53033010702,otherili,2019_W12,0.011277742,0.00758716,0.011277678,0.016757971,0.011277742,5
53033010800,otherili,2019_W12,0.002814512,0.001398938,0.002814484,0.005659192,0.002814512,3
53033010900,otherili,2019_W12,0.009499232,0.005988015,0.009499169,0.015063534,0.009499232,4
53033011001,otherili,2019_W12,0.012113027,0.007596634,0.012112946,0.019307014,0.012113027,5
53033011002,otherili,2019_W12,0.007087794,0.004152372,0.00708774,0.012092947,0.007087794,4
53033011101,otherili,2019_W12,0.012101382,0.008056072,0.012101311,0.018171848,0.012101382,5
53033011102,otherili,2019_W12,0.016975914,0.01196427,0.016975829,0.024079825,0.016975914,5
53033011200,otherili,2019_W12,0.015319729,0.009699114,0.015319629,0.024188251,0.015319729,5
53033011300,otherili,2019_W12,0.010100201,0.005552771,0.010100114,0.018362569,0.010100201,4
53033011401,otherili,2019_W12,0.006934709,0.00422718,0.00693466,0.011371725,0.006934709,4
53033011402,otherili,2019_W12,0.014254904,0.009265534,0.014254816,0.021923102,0.014254904,5
53033011500,otherili,2019_W12,0.003561679,0.001502893,0.003561635,0.008434682,0.003561679,3
53033011600,otherili,2019_W12,0.007500612,0.004309673,0.007500553,0.013048131,0.007500612,4
53033011700,otherili,2019_W12,0.016365341,0.010884895,0.016365245,0.024596768,0.016365341,5
53033011800,otherili,2019_W12,0.031696951,0.022696297,0.031696799,0.044254651,0.031696951,5
53033011900,otherili,2019_W12,0.013763716,0.009191909,0.013763637,0.020602474,0.013763716,5
53033012000,otherili,2019_W12,0.009747132,0.0057219,0.009747057,0.016596646,0.009747132,4
53033012100,otherili,2019_W12,0.012988544,0.008636359,0.012988468,0.019527309,0.012988544,5
53033020100,otherili,2019_W12,0.009404387,0.004211794,0.009404279,0.020984697,0.009404387,4
53033020200,otherili,2019_W12,0.006637476,0.002433157,0.006637381,0.018091397,0.006637476,4
53033020300,otherili,2019_W12,0.000228795,3.67E-06,0.000228782,0.014208988,0.000228795,2
53033020401,otherili,2019_W12,0.009864168,0.004646412,0.009864062,0.020928127,0.009864168,4
53033020402,otherili,2019_W12,0.002150611,0.000427471,0.002150561,0.010805171,0.002150611,3
53033020500,otherili,2019_W12,0.003425694,0.00096541,0.003425632,0.012143003,0.003425694,3
53033020600,otherili,2019_W12,0.000741484,4.36E-05,0.000741454,0.012586203,0.000741484,2
53033020700,otherili,2019_W12,0.004281321,0.001567803,0.004281259,0.011681533,0.004281321,3
53033020800,otherili,2019_W12,0.001033348,8.38E-05,0.001033311,0.012722893,0.001033348,2
53033020900,otherili,2019_W12,0.004007554,0.001556364,0.0040075,0.010311097,0.004007554,3
53033021000,otherili,2019_W12,0.003291399,0.00120525,0.003291351,0.008980894,0.003291399,3
53033021100,otherili,2019_W12,0.004353977,0.002011468,0.004353929,0.009418449,0.004353977,4
53033021300,otherili,2019_W12,0.000457381,5.79E-05,0.000457368,0.00360755,0.000457381,2
53033021400,otherili,2019_W12,0.002583637,0.000786051,0.002583592,0.008483612,0.002583637,3
53033021500,otherili,2019_W12,0.001615273,0.000353228,0.001615238,0.007377092,0.001615273,3
53033021600,otherili,2019_W12,0.001401441,0.000501293,0.00140142,0.003914579,0.001401441,3
53033021700,otherili,2019_W12,2.14E-05,2.62E-08,2.14E-05,0.01742375,2.14E-05,1
53033021802,otherili,2019_W12,0.001994802,0.000612902,0.001994768,0.006486058,0.001994802,3
53033021803,otherili,2019_W12,0.002089312,0.000602457,0.002089275,0.00723819,0.002089312,3
53033021804,otherili,2019_W12,0.004255348,0.001528454,0.004255285,0.011837137,0.004255348,3
53033021903,otherili,2019_W12,0.004122823,0.001530231,0.004122764,0.011098729,0.004122823,3
53033021904,otherili,2019_W12,0.008587379,0.004062892,0.008587287,0.018139058,0.008587379,4
53033021905,otherili,2019_W12,0.002888622,0.001031873,0.002888579,0.008079454,0.002888622,3
53033021906,otherili,2019_W12,0.005763587,0.002378681,0.005763514,0.013954965,0.005763587,4
53033022001,otherili,2019_W12,0.002630803,0.00090723,0.002630763,0.007622079,0.002630803,3
53033022003,otherili,2019_W12,0.00198125,0.000652767,0.001981219,0.006007834,0.00198125,3
53033022005,otherili,2019_W12,0.00094723,0.000165924,0.000947206,0.005399719,0.00094723,2
53033022006,otherili,2019_W12,0.000153283,6.43E-06,0.000153276,0.003646065,0.000153283,1
53033022101,otherili,2019_W12,0.002384793,0.00094778,0.002384762,0.005995973,0.002384793,3
53033022102,otherili,2019_W12,0.001045169,0.000382848,0.001045154,0.002850901,0.001045169,2
53033022201,otherili,2019_W12,9.75E-05,4.71E-06,9.75E-05,0.002010245,9.75E-05,1
53033022202,otherili,2019_W12,0.00078364,0.00024771,0.000783627,0.002476694,0.00078364,2
53033022203,otherili,2019_W12,0.00381433,0.002020349,0.003814295,0.007197467,0.00381433,3
53033022300,otherili,2019_W12,0.001705915,0.000595452,0.00170589,0.004882997,0.001705915,3
53033022400,otherili,2019_W12,0.00124375,0.000328808,0.001243727,0.004699388,0.00124375,3
53033022500,otherili,2019_W12,0.000266271,1.12E-05,0.000266259,0.006339745,0.000266271,2
53033022603,otherili,2019_W12,0.001120353,0.00023472,0.001120328,0.005340647,0.001120353,2
53033022604,otherili,2019_W12,0.004854087,0.001938776,0.004854023,0.012143809,0.004854087,4
53033022605,otherili,2019_W12,0.003493946,0.001025822,0.003493884,0.011888195,0.003493946,3
53033022606,otherili,2019_W12,0.003369054,0.000840519,0.003368987,0.013488548,0.003369054,3
53033022701,otherili,2019_W12,0.002881224,0.001124207,0.002881185,0.007378475,0.002881224,3
53033022702,otherili,2019_W12,1.44E-19,3.24E-58,1.44E-19,5.94496E+19,1.44E-19,1
53033022703,otherili,2019_W12,0.000135975,3.12E-06,0.000135968,0.005916552,0.000135975,1
53033022801,otherili,2019_W12,0.00601425,0.002042934,0.006014157,0.017689567,0.00601425,4
53033022802,otherili,2019_W12,0.01051456,0.004951342,0.010514446,0.022314456,0.01051456,5
53033022803,otherili,2019_W12,0.005377948,0.001991992,0.005377872,0.014507267,0.005377948,4
53033022901,otherili,2019_W12,0.006716617,0.00286002,0.006716535,0.015762413,0.006716617,4
53033022902,otherili,2019_W12,0.002779008,0.000761934,0.002778956,0.010124955,0.002779008,3
53033023000,otherili,2019_W12,0.003172776,0.001036537,0.003172725,0.009702605,0.003172776,3
53033023100,otherili,2019_W12,0.005878283,0.002267401,0.005878203,0.015227459,0.005878283,4
53033023201,otherili,2019_W12,0.013041622,0.006212959,0.013041483,0.027358733,0.013041622,5
53033023202,otherili,2019_W12,0.006615036,0.002323197,0.006614937,0.018819112,0.006615036,4
53033023300,otherili,2019_W12,0.003925426,0.000895018,0.003925343,0.017195155,0.003925426,3
53033023401,otherili,2019_W12,0.005829231,0.001655785,0.005829126,0.0205004,0.005829231,4
53033023403,otherili,2019_W12,0.008607203,0.003492368,0.008607092,0.021197136,0.008607203,4
53033023404,otherili,2019_W12,0.007491317,0.00285766,0.007491214,0.019622596,0.007491317,4
53033023500,otherili,2019_W12,0.004285065,0.000931373,0.004284971,0.019689657,0.004285065,3
53033023601,otherili,2019_W12,0.013839042,0.006719036,0.013838899,0.02848677,0.013839042,5
53033023603,otherili,2019_W12,0.012110183,0.005184549,0.012110036,0.02826721,0.012110183,5
53033023604,otherili,2019_W12,0.004595524,0.001003942,0.004595424,0.02100922,0.004595524,4
53033023700,otherili,2019_W12,0.009235959,0.004461656,0.009235863,0.019107515,0.009235959,4
53033023801,otherili,2019_W12,0.000356304,2.52E-06,0.000356279,0.050132765,0.000356304,2
53033023803,otherili,2019_W12,0.003455085,0.000826732,0.003455014,0.014422298,0.003455085,3
53033023804,otherili,2019_W12,0.005133237,0.001627275,0.005133153,0.016177271,0.005133237,4
53033023900,otherili,2019_W12,0.003688992,0.001117223,0.003688928,0.012168654,0.003688992,3
53033024000,otherili,2019_W12,0.002620274,0.00059731,0.002620219,0.011480422,0.002620274,3
53033024100,otherili,2019_W12,0.000231567,3.72E-06,0.000231553,0.01437829,0.000231567,2
53033024200,otherili,2019_W12,2.44E-05,2.98E-08,2.44E-05,0.0198216,2.44E-05,1
53033024300,otherili,2019_W12,0.001238735,0.000375883,0.001238714,0.004078236,0.001238735,3
53033024400,otherili,2019_W12,0.004148912,0.001516343,0.004148852,0.011342432,0.004148912,3
53033024500,otherili,2019_W12,0.004071724,0.001541426,0.004071667,0.010746867,0.004071724,3
53033024601,otherili,2019_W12,0.001907748,0.000560154,0.001907714,0.00649068,0.001907748,3
53033024602,otherili,2019_W12,0.00731599,0.003816525,0.007315922,0.014016586,0.00731599,4
53033024701,otherili,2019_W12,0.008731971,0.003579583,0.00873186,0.02128477,0.008731971,4
53033024702,otherili,2019_W12,0.001815951,0.000360962,0.001815909,0.009123489,0.001815951,3
53033024800,otherili,2019_W12,0.007207837,0.002865333,0.007207741,0.018117587,0.007207837,4
53033024901,otherili,2019_W12,0.007872165,0.002801439,0.007872048,0.022102056,0.007872165,4
53033024902,otherili,2019_W12,0.007732198,0.003059113,0.007732095,0.019528748,0.007732198,4
53033024903,otherili,2019_W12,0.0088133,0.003565551,0.008813185,0.021768196,0.0088133,4
53033025001,otherili,2019_W12,0.005138063,0.001979028,0.005137992,0.013329107,0.005138063,4
53033025003,otherili,2019_W12,0.008714073,0.003273348,0.008713951,0.023179038,0.008714073,4
53033025005,otherili,2019_W12,0.009538565,0.004189747,0.009538452,0.021701016,0.009538565,4
53033025006,otherili,2019_W12,0.008592767,0.003265603,0.008592648,0.022591861,0.008592767,4
53033025101,otherili,2019_W12,0.000536711,1.85E-05,0.000536685,0.015566527,0.000536711,2
53033025102,otherili,2019_W12,0.013367513,0.006487521,0.013367374,0.027527097,0.013367513,5
53033025200,otherili,2019_W12,0.004298178,0.001335135,0.004298106,0.013823556,0.004298178,4
53033025301,otherili,2019_W12,0.008068344,0.003640897,0.008068252,0.017867837,0.008068344,4
53033025302,otherili,2019_W12,0.004174012,0.001547091,0.004173953,0.011252053,0.004174012,3
53033025400,otherili,2019_W12,0.003043906,0.000722573,0.003043843,0.012807356,0.003043906,3
53033025500,otherili,2019_W12,0.010574173,0.005014648,0.01057406,0.022283426,0.010574173,5
53033025601,otherili,2019_W12,0.007622128,0.003325851,0.007622038,0.017456179,0.007622128,4
53033025602,otherili,2019_W12,0.007181134,0.002698508,0.007181033,0.01909447,0.007181134,4
53033025701,otherili,2019_W12,0.002029781,0.000508728,0.002029741,0.008089311,0.002029781,3
53033025702,otherili,2019_W12,0.004554459,0.001667209,0.004554394,0.012431383,0.004554459,4
53033025803,otherili,2019_W12,0.001431858,0.000166096,0.001431813,0.012321398,0.001431858,3
53033025804,otherili,2019_W12,0.007057349,0.002954297,0.007057261,0.016846644,0.007057349,4
53033025805,otherili,2019_W12,0.00500303,0.002017603,0.005002965,0.012396568,0.00500303,4
53033025806,otherili,2019_W12,0.001998742,0.000476121,0.001998701,0.008380629,0.001998742,3
53033026001,otherili,2019_W12,0.009478476,0.006206013,0.009478418,0.014471411,0.009478476,4
53033026002,otherili,2019_W12,0.005792102,0.002690529,0.005792039,0.012461115,0.005792102,4
53033026100,otherili,2019_W12,1.39E-19,3.05E-58,1.39E-19,5.91759E+19,1.39E-19,1
53033026200,otherili,2019_W12,0.008306489,0.003447945,0.008306384,0.019996594,0.008306489,4
53033026300,otherili,2019_W12,0.002113746,0.000640919,0.00211371,0.006964176,0.002113746,3
53033026400,otherili,2019_W12,0.014844086,0.009156489,0.014843983,0.024054861,0.014844086,5
53033026500,otherili,2019_W12,0.009166226,0.005172935,0.009166151,0.016234421,0.009166226,4
53033026600,otherili,2019_W12,0.00583529,0.002831378,0.00583523,0.012018908,0.00583529,4
53033026700,otherili,2019_W12,0.005377237,0.002251729,0.00537717,0.012831777,0.005377237,4
53033026801,otherili,2019_W12,0.000527094,3.48E-05,0.000527074,0.007969326,0.000527094,2
53033026802,otherili,2019_W12,0.004315795,0.001420605,0.004315726,0.013099222,0.004315795,4
53033027000,otherili,2019_W12,0.003988002,0.001548961,0.003987948,0.010259533,0.003988002,3
53033027100,otherili,2019_W12,0.004062796,0.001370661,0.004062732,0.012031674,0.004062796,3
53033027200,otherili,2019_W12,0.00104096,0.00011927,0.001040928,0.00906884,0.00104096,2
53033027300,otherili,2019_W12,0.006713927,0.002412131,0.006713829,0.018671594,0.006713927,4
53033027400,otherili,2019_W12,0.003579937,0.000981054,0.003579871,0.013049345,0.003579937,3
53033027500,otherili,2019_W12,0.012079912,0.005516901,0.012079776,0.026433112,0.012079912,5
53033027600,otherili,2019_W12,0.005329854,0.001613398,0.005329762,0.017589601,0.005329854,4
53033027701,otherili,2019_W12,0.004250551,0.001990761,0.004250505,0.009069771,0.004250552,3
53033027702,otherili,2019_W12,0.003383934,0.001598948,0.003383898,0.007157113,0.003383935,3
53033027800,otherili,2019_W12,0.010653391,0.003889975,0.010653238,0.029151694,0.010653391,5
53033027900,otherili,2019_W12,0.010308678,0.00415826,0.010308544,0.025536729,0.010308678,5
53033028000,otherili,2019_W12,0.010084343,0.003914698,0.010084206,0.025956967,0.010084343,4
53033028100,otherili,2019_W12,0.001932069,0.0002211,0.001932009,0.016852756,0.001932069,3
53033028200,otherili,2019_W12,0.002259942,0.000331203,0.00225988,0.015395859,0.002259942,3
53033028300,otherili,2019_W12,0.007492457,0.002095304,0.00749232,0.026763297,0.007492457,4
53033028402,otherili,2019_W12,0.006368789,0.001520909,0.006368658,0.026637377,0.006368789,4
53033028403,otherili,2019_W12,0.005568992,0.001292635,0.005568875,0.023963367,0.005568992,4
53033028500,otherili,2019_W12,0.014092402,0.005992834,0.014092229,0.033115239,0.014092402,5
53033028600,otherili,2019_W12,0.011160668,0.004358443,0.011160518,0.028556712,0.011160668,5
53033028700,otherili,2019_W12,0.011695055,0.004367711,0.011694889,0.03128914,0.011695055,5
53033028801,otherili,2019_W12,0.008105932,0.002148532,0.008105778,0.030547998,0.008105932,4
53033028802,otherili,2019_W12,0.008996059,0.002778424,0.008995907,0.029099146,0.008996059,4
53033028901,otherili,2019_W12,0.00076416,1.22E-05,0.000764114,0.047717375,0.00076416,2
53033028902,otherili,2019_W12,0.012831768,0.005501375,0.012831612,0.029908509,0.012831768,5
53033029001,otherili,2019_W12,0.005649954,0.001937232,0.005649867,0.016463428,0.005649954,4
53033029003,otherili,2019_W12,0.012070972,0.005268424,0.012070828,0.027637785,0.012070972,5
53033029004,otherili,2019_W12,0.003448141,0.000780124,0.003448067,0.015221863,0.003448141,3
53033029101,otherili,2019_W12,0.009780073,0.003655203,0.009779935,0.026146647,0.009780073,4
53033029102,otherili,2019_W12,0.010143904,0.00389177,0.010143765,0.02641897,0.010143904,5
53033029203,otherili,2019_W12,0.009903713,0.003416139,0.009903562,0.028686316,0.009903713,4
53033029204,otherili,2019_W12,0.001353695,9.39E-05,0.001353643,0.019471686,0.001353695,3
53033029205,otherili,2019_W12,0.008209938,0.002964217,0.008209818,0.022719592,0.008209938,4
53033029206,otherili,2019_W12,0.008260678,0.002895738,0.008260554,0.023544644,0.008260678,4
53033029303,otherili,2019_W12,0.006244835,0.002194927,0.006244742,0.017751822,0.006244835,4
53033029304,otherili,2019_W12,0.010879034,0.0054389,0.010878926,0.021747951,0.010879034,5
53033029305,otherili,2019_W12,0.005137112,0.001783157,0.005137034,0.014786485,0.005137112,4
53033029306,otherili,2019_W12,0.004885287,0.001433564,0.004885201,0.016631009,0.004885287,4
53033029307,otherili,2019_W12,0.008091864,0.003275423,0.008091759,0.019975697,0.008091864,4
53033029403,otherili,2019_W12,0.011504705,0.005023543,0.011504569,0.026329375,0.011504705,5
53033029405,otherili,2019_W12,0.001660488,0.000168994,0.001660433,0.016284369,0.001660488,3
53033029406,otherili,2019_W12,0.012036837,0.004967152,0.012036684,0.029147174,0.012036837,5
53033029407,otherili,2019_W12,0.005877775,0.001429226,0.005877655,0.024144181,0.005877775,4
53033029408,otherili,2019_W12,0.004833369,0.001110458,0.004833267,0.021011866,0.004833369,4
53033029502,otherili,2019_W12,0.011676689,0.005042107,0.011676548,0.027022343,0.011676689,5
53033029503,otherili,2019_W12,0.020349002,0.010439824,0.020348807,0.039641599,0.020349002,5
53033029504,otherili,2019_W12,0.009487117,0.003230914,0.009486971,0.027832532,0.009487117,4
53033029601,otherili,2019_W12,0.018767696,0.009090036,0.0187675,0.038725191,0.018767696,5
53033029602,otherili,2019_W12,0.009850417,0.003219329,0.009850259,0.030111928,0.009850417,4
53033029700,otherili,2019_W12,0.006857923,0.002034792,0.006857804,0.023090047,0.006857923,4
53033029801,otherili,2019_W12,0.003109827,0.00050558,0.003109746,0.019099585,0.003109827,3
53033029802,otherili,2019_W12,0.006323091,0.002108796,0.006322991,0.01894202,0.006323091,4
53033029901,otherili,2019_W12,0.003252747,0.0007938,0.003252681,0.013313072,0.003252747,3
53033029902,otherili,2019_W12,0.004770553,0.001042126,0.004770449,0.021810522,0.004770553,4
53033030003,otherili,2019_W12,0.008812389,0.003202067,0.008812261,0.024232037,0.008812389,4
53033030004,otherili,2019_W12,0.004767078,0.001215278,0.004766985,0.01867814,0.004767078,4
53033030005,otherili,2019_W12,0.011933518,0.005542193,0.011933387,0.025678956,0.011933518,5
53033030006,otherili,2019_W12,0.001554354,0.00017807,0.001554305,0.013543275,0.001554354,3
53033030100,otherili,2019_W12,0.002638199,0.000518765,0.002638137,0.013398451,0.002638199,3
53033030201,otherili,2019_W12,0.006501434,0.002349793,0.006501339,0.017972968,0.006501434,4
53033030202,otherili,2019_W12,0.007765023,0.003054281,0.007764919,0.019725967,0.007765023,4
53033030304,otherili,2019_W12,0.004239755,0.001468354,0.00423969,0.012231121,0.004239755,3
53033030305,otherili,2019_W12,0.002214705,0.00045863,0.002214655,0.010680687,0.002214705,3
53033030306,otherili,2019_W12,0.002473869,0.000539953,0.002473815,0.011319976,0.002473869,3
53033030308,otherili,2019_W12,0.002492836,0.000516193,0.00249278,0.012022764,0.002492836,3
53033030309,otherili,2019_W12,0.00492236,0.00144835,0.004922274,0.016712054,0.00492236,4
53033030310,otherili,2019_W12,0.002999341,0.000839335,0.002999286,0.010706676,0.002999341,3
53033030311,otherili,2019_W12,0.002535047,0.000785272,0.002535005,0.008175745,0.002535047,3
53033030312,otherili,2019_W12,0.00446513,0.001812743,0.004465072,0.01099019,0.00446513,4
53033030313,otherili,2019_W12,0.004177588,0.00134352,0.00417752,0.01297764,0.004177588,3
53033030314,otherili,2019_W12,0.004544412,0.001328041,0.004544331,0.01553452,0.004544412,4
53033030401,otherili,2019_W12,0.008102885,0.003161793,0.008102775,0.020749364,0.008102885,4
53033030403,otherili,2019_W12,0.001728251,0.000301776,0.001728208,0.009883169,0.001728251,3
53033030404,otherili,2019_W12,0.003067825,0.000751216,0.003067763,0.012513706,0.003067825,3
53033030501,otherili,2019_W12,0.007223539,0.002646014,0.007223435,0.019703523,0.007223539,4
53033030503,otherili,2019_W12,0.004291805,0.000935629,0.004291712,0.019661841,0.004291805,4
53033030504,otherili,2019_W12,0.010193436,0.003778082,0.01019329,0.027479576,0.010193436,5
53033030600,otherili,2019_W12,0.011318842,0.005244054,0.011318717,0.024415068,0.011318842,5
53033030700,otherili,2019_W12,0.006354815,0.0020863,0.006354713,0.019338617,0.006354815,4
53033030801,otherili,2019_W12,0.018372056,0.009262104,0.018371876,0.036421486,0.018372056,5
53033030802,otherili,2019_W12,0.000660542,2.76E-05,0.000660512,0.015769935,0.000660542,2
53033030901,otherili,2019_W12,0.005890915,0.001560311,0.005890803,0.022216354,0.005890915,4
53033030902,otherili,2019_W12,0.012100614,0.005205885,0.012100467,0.028107,0.012100614,5
53033031000,otherili,2019_W12,0.003475637,0.000848486,0.003475566,0.01422044,0.003475637,3
53033031100,otherili,2019_W12,0.005292404,0.001851874,0.005292324,0.015111724,0.005292404,4
53033031202,otherili,2019_W12,0.0105157,0.004755176,0.01051558,0.023239251,0.0105157,5
53033031204,otherili,2019_W12,0.010727831,0.004759072,0.010727706,0.024166123,0.010727831,5
53033031205,otherili,2019_W12,0.010309102,0.003826163,0.010308955,0.027753575,0.010309102,5
53033031206,otherili,2019_W12,0.007643915,0.002887521,0.007643808,0.020218723,0.007643915,4
53033031301,otherili,2019_W12,0.011427484,0.004624908,0.011427336,0.028214367,0.011427484,5
53033031302,otherili,2019_W12,0.005673562,0.001364748,0.005673446,0.023558225,0.005673562,4
53033031400,otherili,2019_W12,0.015718681,0.007109492,0.015718502,0.0347301,0.015718681,5
53033031501,otherili,2019_W12,0.013377639,0.00619683,0.013377491,0.02886094,0.013377639,5
53033031502,otherili,2019_W12,0.010694059,0.004613913,0.01069393,0.024769148,0.010694059,5
53033031601,otherili,2019_W12,0.002580444,0.000385141,0.002580374,0.017261544,0.002580444,3
53033031603,otherili,2019_W12,0.005913827,0.001699413,0.005913722,0.020558267,0.005913827,4
53033031604,otherili,2019_W12,0.001933459,0.000308029,0.001933408,0.012117473,0.001933459,3
53033031605,otherili,2019_W12,0.003866109,0.000994719,0.003866033,0.01500913,0.003866109,3
